,source,target,Unnamed: 0,value,type,source layer,target layer,normalized value,unique,fan_in,fan_out,fan_tot,nodes_in_SG,log(Nodes in SG),weighted_val_log
16,AMPK inhibits chREBP transcriptional activation activity,Integration of energy metabolism,2202.5,0.00805636931672,0.5,2.0,3.0,0.11461565092373174,True,2,2,4,5,2.321928094887362,0.0034696894078930633
17,ANGI,Adherens junctions interactions,1238.5,0.0009914310036452,0.5,0.0,1.0,0.00056207058222775,True,0,2,2,9,3.169925001442312,0.0003127616594064844
18,ANGI,"tRNA-derived small RNA (tsRNA or tRNA-related fragment, tRF) biogenesis",1240.5,0.0009914310036452,0.5,0.0,1.0,0.00056207058222775,True,0,2,2,9,3.169925001442312,0.0003127616594064844
19,ANGT,Class A/1 (Rhodopsin-like receptors),164.5,0.0318765003694034,0.5,0.0,1.0,0.0180716994487147,True,0,5,5,16,4.0,0.00796912509235085
20,ANGT,G alpha (i) signalling events,168.5,0.0318765003694034,0.5,0.0,1.0,0.0180716994487147,True,0,5,5,16,4.0,0.00796912509235085
21,ANGT,G alpha (q) signalling events,166.5,0.0318765003694034,0.5,0.0,1.0,0.0180716994487147,True,0,5,5,16,4.0,0.00796912509235085
22,ANGT,Metabolism of Angiotensinogen to Angiotensins,172.5,0.0318765003694034,0.5,0.0,1.0,0.0180716994487147,True,0,5,5,16,4.0,0.00796912509235085
23,ANGT,PPARA activates gene expression,170.5,0.0318765003694034,0.5,0.0,1.0,0.0180716994487147,True,0,5,5,16,4.0,0.00796912509235085
24,ANT3,Common Pathway of Fibrin Clot Formation,158.5,0.0027786943898537,0.5,0.0,1.0,0.00157532129598095,True,0,4,4,10,3.321928094887362,0.0008364703601291883
25,ANT3,Intrinsic Pathway of Fibrin Clot Formation,156.5,0.0027786943898537,0.5,0.0,1.0,0.00157532129598095,True,0,4,4,10,3.321928094887362,0.0008364703601291883
26,ANT3,Post-translational protein phosphorylation,162.5,0.0027786943898537,0.5,0.0,1.0,0.00157532129598095,True,0,4,4,10,3.321928094887362,0.0008364703601291883
27,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),160.5,0.0027786943898537,0.5,0.0,1.0,0.00157532129598095,True,0,4,4,10,3.321928094887362,0.0008364703601291883
28,APOA,LDL remodeling,1608.5,0.0008379728957245999,0.5,0.0,1.0,0.0004750707932869,True,0,1,1,6,2.584962500721156,0.00032417216709751927
29,APOA1,ABC transporters in lipid homeostasis,1062.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
30,APOA1,Amyloid fiber formation,1066.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
31,APOA1,Chylomicron assembly,1042.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
32,APOA1,Chylomicron remodeling,1046.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
33,APOA1,Defective ABCA1 causes TGD,1038.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
34,APOA1,HDL assembly,1044.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
35,APOA1,HDL clearance,1050.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
36,APOA1,HDL remodeling,1048.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
37,APOA1,Heme signaling,1060.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
38,APOA1,PPARA activates gene expression,1036.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
39,APOA1,Platelet degranulation ,1040.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
40,APOA1,Post-translational protein phosphorylation,1068.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
41,APOA1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),1064.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
42,APOA1,Retinoid metabolism and transport,1058.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
43,APOA1,Scavenging by Class A Receptors,1056.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
44,APOA1,Scavenging by Class B Receptors,1054.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
45,APOA1,Scavenging of heme from plasma,1052.5,0.0483938299634116,0.5,0.0,1.0,0.0274358458468177,True,0,17,17,44,5.459431618637297,0.00886426158323986
46,APOA4,Amyloid fiber formation,1576.5,0.0391978785651633,0.5,0.0,1.0,0.02222239807531625,True,0,5,5,17,4.087462841250339,0.009589782240851594
47,APOA4,Assembly of active LPL and LIPC lipase complexes,1570.5,0.0391978785651633,0.5,0.0,1.0,0.02222239807531625,True,0,5,5,17,4.087462841250339,0.009589782240851594
48,APOA4,Chylomicron assembly,1568.5,0.0391978785651633,0.5,0.0,1.0,0.02222239807531625,True,0,5,5,17,4.087462841250339,0.009589782240851594
49,APOA4,Chylomicron remodeling,1572.5,0.0391978785651633,0.5,0.0,1.0,0.02222239807531625,True,0,5,5,17,4.087462841250339,0.009589782240851594
50,APOA4,Retinoid metabolism and transport,1574.5,0.0391978785651633,0.5,0.0,1.0,0.02222239807531625,True,0,5,5,17,4.087462841250339,0.009589782240851594
51,APOB,Cargo recognition for clathrin-mediated endocytosis,1264.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
52,APOB,Cell surface interactions at the vascular wall,1280.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
53,APOB,Chylomicron assembly,1268.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
54,APOB,Chylomicron clearance,1274.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
55,APOB,Chylomicron remodeling,1270.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
56,APOB,Heme signaling,1292.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
57,APOB,LDL clearance,1276.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
58,APOB,LDL remodeling,1272.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
59,APOB,Platelet sensitization by LDL,1296.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
60,APOB,Post-translational protein phosphorylation,1298.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
61,APOB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),1294.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
62,APOB,Regulation of TLR by endogenous ligand,1262.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
63,APOB,Retinoid metabolism and transport,1290.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
64,APOB,Scavenging by Class A Receptors,1284.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
65,APOB,Scavenging by Class B Receptors,1282.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
66,APOB,Scavenging by Class F Receptors,1286.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
67,APOB,Scavenging by Class H Receptors,1288.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
68,APOB,VLDL assembly,1266.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
69,APOB,VLDL clearance,1278.5,0.0330116453512744,0.5,0.0,1.0,0.0187152455941623,True,0,19,19,44,5.459431618637297,0.006046718350419466
70,APOC4,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,1774.5,0.0040192965210353,0.5,0.0,1.0,0.0022786541145255,True,0,3,3,12,3.584962500721156,0.001121154411022925
71,APOC4,VLDL assembly,1770.5,0.0040192965210353,0.5,0.0,1.0,0.0022786541145255,True,0,3,3,12,3.584962500721156,0.001121154411022925
72,APOC4,VLDL clearance,1772.5,0.0040192965210353,0.5,0.0,1.0,0.0022786541145255,True,0,3,3,12,3.584962500721156,0.001121154411022925
73,APOE,Amyloid fiber formation,1090.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
74,APOE,Chylomicron assembly,1074.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
75,APOE,Chylomicron clearance,1080.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
76,APOE,Chylomicron remodeling,1076.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
77,APOE,HDL remodeling,1078.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
78,APOE,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,1082.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
79,APOE,Nuclear signaling by ERBB4,1070.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
80,APOE,Post-translational protein phosphorylation,1092.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
81,APOE,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),1088.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
82,APOE,Retinoid metabolism and transport,1086.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
83,APOE,Scavenging by Class A Receptors,1084.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
84,APOE,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,1072.5,0.0815079300317353,0.5,0.0,1.0,0.0462091759493847,True,0,12,12,36,5.169925001442312,0.0157657857723267
85,APOF,LDL remodeling,1846.5,0.0007942111926262,0.5,0.0,1.0,0.00045026103259825003,True,0,1,1,6,2.584962500721156,0.00030724282940453875
86,APOH,Platelet degranulation ,1188.5,0.0072278724135577,0.5,0.0,1.0,0.00409768752522305,True,0,1,1,6,2.584962500721156,0.0027961227335178977
87,Activation of C3 and C5,Complement cascade,1882.5,0.0029779984803877998,0.5,1.0,2.0,0.028188944224663302,True,3,1,4,8,3.0,0.0009926661601292665
88,Activation of Matrix Metalloproteinases,Activation of Matrix Metalloproteinases,2062.5,0.0016699481789642,0.5,1.0,2.0,0.0158072868018291,False,2,2,4,5,2.321928094887362,0.0007192075338772324
89,Activation of Matrix Metalloproteinases,Degradation of the extracellular matrix,2282.5,0.0011375982508435001,0.5,2.0,3.0,0.0161842833768231,True,2,2,4,5,2.321928094887362,0.000489936899143591
90,Adaptive Immune System,Immune System,2422.5,0.004330569866371901,0.5,3.0,4.0,0.10122698353176504,True,3,1,4,49,5.614709844115208,0.0007712900553375491
91,Adherens junctions interactions,Cell-cell junction organization,1944.5,0.0008919766760604,0.5,1.0,2.0,0.00844321477554765,True,1,1,2,6,2.584962500721156,0.0003450636811217011
92,Advanced glycosylation endproduct receptor signaling,Advanced glycosylation endproduct receptor signaling,2080.5,0.0017431016610569001,0.5,1.0,2.0,0.01649973827221475,False,2,2,4,5,2.321928094887362,0.000750713023756
93,Advanced glycosylation endproduct receptor signaling,Innate Immune System,2200.5,0.0019416995109212,0.5,2.0,3.0,0.02762400091076605,True,2,2,4,5,2.321928094887362,0.0008362444621763331
94,Amyloid fiber formation,Amyloid fiber formation,2205.5,0.019321779300712952,0.5,1.5,2.5,0.22407407714769553,False,9,2,11,11,3.4594316186372973,0.00558524677771315
95,Amyloid fiber formation,Metabolism of proteins,2342.5,0.0059302786307767,0.5,3.0,4.0,0.13862014372702655,True,9,2,11,11,3.4594316186372973,0.0017142349624221485
96,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,Signaling by the B Cell Receptor (BCR),2040.5,0.0004122500284527,0.5,1.0,2.0,0.0039022494924706,True,34,1,35,39,5.285402218862249,7.799785359409073e-05
97,Antigen processing-Cross presentation,Class I MHC mediated antigen processing & presentation,1870.5,0.0055512050615649,0.5,1.0,2.0,0.0525462356313037,True,5,1,6,10,3.321928094887362,0.0016710792356127524
98,Antimicrobial peptides,Innate Immune System,2296.5,0.0049071028641601,0.5,2.0,3.0,0.0698119421807237,True,1,1,2,7,2.807354922057604,0.0017479453080921884
99,Apoptosis,Programmed Cell Death,2416.5,0.019805527094010997,0.5,3.0,4.0,0.46295379750171306,True,2,1,3,9,3.169925001442312,0.006247948164388591
100,Apoptotic cleavage of cellular proteins,Apoptotic execution phase,1866.5,0.022453736565063998,0.5,1.0,2.0,0.21254111841771006,True,1,1,2,6,2.584962500721156,0.00868629102309988
101,Apoptotic execution phase,Apoptosis,2248.5,0.0192373530409002,0.5,2.0,3.0,0.2736842930296638,True,1,1,2,6,2.584962500721156,0.007442024027634188
102,Arachidonic acid metabolism,Fatty acid metabolism,1922.5,0.0037574344428815,0.5,1.0,2.0,0.035566878437232996,True,2,1,3,7,2.807354922057604,0.0013384251536416175
103,Assembly of active LPL and LIPC lipase complexes,Plasma lipoprotein remodeling,1996.5,0.008017176576252,0.5,1.0,2.0,0.07588846832380311,True,1,1,2,6,2.584962500721156,0.003101467264618097
104,Assembly of collagen fibrils and other multimeric structures,Collagen formation,2312.5,0.00013260144699917578,0.5,2.0,3.0,0.0018864826777114999,True,1,1,2,6,2.584962500721156,5.1297242014993434e-05
105,Atorvastatin ADME,Atorvastatin ADME,2200.5,0.008882988896994501,0.5,1.5,2.5,0.10572016263049061,False,3,2,5,5,2.321928094887362,0.0038256950835617583
106,Atorvastatin ADME,Drug ADME,2378.5,0.0082917783393793,0.5,3.0,4.0,0.193820151922081,True,3,2,5,5,2.321928094887362,0.003571074555511392
107,Autophagy,root,2462.5,0.0089863820325198,0.5,4.0,5.0,0.5166330403354641,True,2,1,3,6,2.584962500721156,0.0034764071161623306
108,BLVRB,Cytoprotection by HMOX1,1746.5,0.0006250408836265,0.5,0.0,1.0,0.00035435354763405005,True,0,2,2,9,3.169925001442312,0.00019717844533927682
109,BLVRB,Heme degradation,1748.5,0.0006250408836265,0.5,0.0,1.0,0.00035435354763405005,True,0,2,2,9,3.169925001442312,0.00019717844533927682
110,Binding and Uptake of Ligands by Scavenger Receptors,Vesicle-mediated transport,2402.5,0.0130602827412243,0.5,3.0,4.0,0.30528384641296413,True,5,1,6,50,5.643856189774724,0.0023140707881406175
111,C1QA,Initial triggering of complement,1176.5,0.0016856864356173,0.5,0.0,1.0,0.0009556638362501,True,0,2,2,7,2.807354922057604,0.0006004536235773866
112,C1QA,Regulation of Complement cascade,1178.5,0.0016856864356173,0.5,0.0,1.0,0.0009556638362501,True,0,2,2,7,2.807354922057604,0.0006004536235773866
113,C1QC,Initial triggering of complement,1180.5,0.0030377658531797,0.5,0.0,1.0,0.0017221963157199498,True,0,2,2,7,2.807354922057604,0.001082074029653942
114,C1QC,Regulation of Complement cascade,1182.5,0.0030377658531797,0.5,0.0,1.0,0.0017221963157199498,True,0,2,2,7,2.807354922057604,0.001082074029653942
115,C4BPA,Regulation of Complement cascade,1242.5,0.0044548263281512,0.5,0.0,1.0,0.0025255684145253,True,0,1,1,6,2.584962500721156,0.001723362070787637
116,CAH2,Erythrocytes take up carbon dioxide and release oxygen,152.5,0.0197299617499226,0.5,0.0,1.0,0.0111854794204911,True,0,3,3,8,3.0,0.0065766539166408665
117,CAH2,Erythrocytes take up oxygen and release carbon dioxide,154.5,0.0197299617499226,0.5,0.0,1.0,0.0111854794204911,True,0,3,3,8,3.0,0.0065766539166408665
118,CAH2,Reversible hydration of carbon dioxide,150.5,0.0197299617499226,0.5,0.0,1.0,0.0111854794204911,True,0,3,3,8,3.0,0.0065766539166408665
119,CATA,Detoxification of Reactive Oxygen Species,1256.5,0.0039372526459904005,0.5,0.0,1.0,0.0022321410960248,True,0,4,4,15,3.9068905956085187,0.0010077714104449226
120,CATA,FOXO-mediated transcription,1254.5,0.0039372526459904005,0.5,0.0,1.0,0.0022321410960248,True,0,4,4,15,3.9068905956085187,0.0010077714104449226
121,CATA,Neutrophil degranulation,1258.5,0.0039372526459904005,0.5,0.0,1.0,0.0022321410960248,True,0,4,4,15,3.9068905956085187,0.0010077714104449226
122,CATA,Peroxisomal protein import,1260.5,0.0039372526459904005,0.5,0.0,1.0,0.0022321410960248,True,0,4,4,15,3.9068905956085187,0.0010077714104449226
123,CBG,Metabolism of steroid hormones,1606.5,0.00022735813682916197,0.5,0.0,1.0,0.00012889582822395566,True,0,1,1,6,2.584962500721156,8.795413347997633e-05
124,CBPN,Regulation of Complement cascade,1676.5,0.0011455354875899,0.5,0.0,1.0,0.00064943682021725,True,0,1,1,6,2.584962500721156,0.0004431536191609422
125,CD14,Antigen processing-Cross presentation,1610.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
126,CD14,Caspase activation via Death Receptors in the presence of ligand,1622.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
127,CD14,IRAK4 deficiency (TLR2/4),1626.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
128,CD14,MyD88 deficiency (TLR2/4),1624.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
129,CD14,Neutrophil degranulation,1628.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
130,CD14,Regulation of TLR by endogenous ligand,1620.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
131,CD14,Toll Like Receptor 2 (TLR2) Cascade,1618.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
132,CD14,Toll Like Receptor 4 (TLR4) Cascade,1612.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
133,CD14,Toll Like Receptor 7/8 (TLR7/8) Cascade,1616.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
134,CD14,Toll Like Receptor 9 (TLR9) Cascade,1614.5,0.0398987418884729,0.5,0.0,1.0,0.02261973753186575,True,0,10,10,23,4.523561956057013,0.008820204581270034
135,CD22 mediated BCR regulation,Signaling by the B Cell Receptor (BCR),2038.5,0.0008078224989242001,0.5,1.0,2.0,0.0076466336418815,True,34,1,35,39,5.285402218862249,0.000152840307222275
136,CERU,Defective CP causes aceruloplasminemia (ACERULOP),74.5,0.0112547211706467,0.5,0.0,1.0,0.00638062321829535,True,0,5,5,15,3.9068905956085187,0.0028807362006239437
137,CERU,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),72.5,0.0112547211706467,0.5,0.0,1.0,0.00638062321829535,True,0,5,5,15,3.9068905956085187,0.0028807362006239437
138,CERU,Metal ion SLC transporters,70.5,0.0112547211706467,0.5,0.0,1.0,0.00638062321829535,True,0,5,5,15,3.9068905956085187,0.0028807362006239437
139,CERU,Post-translational protein phosphorylation,78.5,0.0112547211706467,0.5,0.0,1.0,0.00638062321829535,True,0,5,5,15,3.9068905956085187,0.0028807362006239437
140,CERU,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),76.5,0.0112547211706467,0.5,0.0,1.0,0.00638062321829535,True,0,5,5,15,3.9068905956085187,0.0028807362006239437
141,CFAH,Regulation of Complement cascade,1630.5,0.0044963044420543,0.5,0.0,1.0,0.0025490835432084996,True,0,1,1,6,2.584962500721156,0.0017394079955898453
142,CO3,Activation of C3 and C5,182.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
143,CO3,Cell recruitment (pro-inflammatory response),190.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
144,CO3,Class A/1 (Rhodopsin-like receptors),186.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
145,CO3,G alpha (i) signalling events,188.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
146,CO3,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,192.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
147,CO3,Initial triggering of complement,180.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
148,CO3,Neutrophil degranulation,194.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
149,CO3,Post-translational protein phosphorylation,198.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
150,CO3,Regulation of Complement cascade,184.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
151,CO3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),196.5,0.049097484015334,0.5,0.0,1.0,0.027834767447208197,True,0,10,10,25,4.643856189774724,0.010572567712893742
152,CO5,Activation of C3 and C5,202.5,0.0194262341995955,0.5,0.0,1.0,0.01101328758825745,True,0,5,5,14,3.807354922057604,0.005102291380047386
153,CO5,Class A/1 (Rhodopsin-like receptors),206.5,0.0194262341995955,0.5,0.0,1.0,0.01101328758825745,True,0,5,5,14,3.807354922057604,0.005102291380047386
154,CO5,G alpha (i) signalling events,208.5,0.0194262341995955,0.5,0.0,1.0,0.01101328758825745,True,0,5,5,14,3.807354922057604,0.005102291380047386
155,CO5,Regulation of Complement cascade,204.5,0.0194262341995955,0.5,0.0,1.0,0.01101328758825745,True,0,5,5,14,3.807354922057604,0.005102291380047386
156,CO5,Terminal pathway of complement,200.5,0.0194262341995955,0.5,0.0,1.0,0.01101328758825745,True,0,5,5,14,3.807354922057604,0.005102291380047386
157,CO6,Regulation of Complement cascade,1674.5,0.0039827013339917006,0.5,0.0,1.0,0.00225790725668805,True,0,2,2,7,2.807354922057604,0.0014186668392725513
158,CO6,Terminal pathway of complement,1672.5,0.0039827013339917006,0.5,0.0,1.0,0.00225790725668805,True,0,2,2,7,2.807354922057604,0.0014186668392725513
159,CO7,Regulation of Complement cascade,1666.5,0.007318446257314,0.5,0.0,1.0,0.0041490364268687505,True,0,2,2,7,2.807354922057604,0.0026068831553190527
160,CO7,Terminal pathway of complement,1664.5,0.007318446257314,0.5,0.0,1.0,0.0041490364268687505,True,0,2,2,7,2.807354922057604,0.0026068831553190527
